timestamp_iso,video_url,video_title,concurrent_viewers,raw_counter_text
2026-03-13T22:56:48.503664,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,192,192 assistindo agora (page_source)
2026-03-13T22:56:48.503664,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,671,671 assistindo agora (page_source)
2026-03-13T22:59:49.108966,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,201,201 assistindo agora (page_source)
2026-03-13T22:59:49.108966,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,652,652 assistindo agora (page_source)
2026-03-13T23:02:48.836926,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,201,201 assistindo agora (page_source)
2026-03-13T23:02:48.836926,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,636,636 assistindo agora (page_source)
2026-03-13T23:05:50.866315,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,198,198 assistindo agora (page_source)
2026-03-13T23:05:50.866315,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,619,619 assistindo agora (page_source)
2026-03-13T23:08:48.611601,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,190,190 assistindo agora (page_source)
2026-03-13T23:08:48.611601,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,613,613 assistindo agora (page_source)
2026-03-13T23:11:48.249909,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,190,190 assistindo agora (page_source)
2026-03-13T23:11:48.249909,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,598,598 assistindo agora (page_source)
2026-03-13T23:14:48.908259,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,188,188 assistindo agora (page_source)
2026-03-13T23:14:48.908259,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,582,582 assistindo agora (page_source)
2026-03-13T23:17:49.540923,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,186,186 assistindo agora (page_source)
2026-03-13T23:17:49.540923,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,559,559 assistindo agora (page_source)
2026-03-13T23:20:48.285059,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,186,186 assistindo agora (page_source)
2026-03-13T23:20:48.285059,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,542,542 assistindo agora (page_source)
2026-03-13T23:23:48.159471,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,187,187 assistindo agora (page_source)
2026-03-13T23:23:48.159471,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,532,532 assistindo agora (page_source)
2026-03-13T23:26:48.877987,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,189,189 assistindo agora (page_source)
2026-03-13T23:26:48.877987,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,497,497 assistindo agora (page_source)
2026-03-13T23:29:48.492879,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,192,192 assistindo agora (page_source)
2026-03-13T23:29:48.492879,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,491,491 assistindo agora (page_source)
2026-03-13T23:32:48.093740,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,189,189 assistindo agora
2026-03-13T23:32:48.093740,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,486,486 assistindo agora (page_source)
2026-03-13T23:35:48.804368,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,188,188 assistindo agora
2026-03-13T23:35:48.804368,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,479,479 assistindo agora (page_source)
